id,segment_idx,show,year,date,festival,event_name,youtube_url,start_time_seconds,end_time_seconds,duration_seconds,text,source_row_index,model_text,model_decade,topic_initial,topic_final,topic_name_initial,topic_name_final,is_outlier_initial,is_outlier_final,max_topic_probability
132,43,Palta Meléndez,2007,2007-02-25,XLVIII,Festival Internacional de la Canción de Viña del Mar 2007,https://www.youtube.com/watch?v=ithOGNR4EXY,2770.0,2841.0,71.0,"Sernaf, Servicio Nacional del Varón. Institución en que vamos a canalizar las quejas de los hombres hacia las mujeres y las quejas de las mujeres hacia los hombres. Y antes de referirme a este punto, quiero decirle a los hombres presentes en esta quinta Vergara que de una vez por todas sumamos que la mujer es lo más perfecto que ha creado Dios y la naturaleza. Son tan perfectas por que son las únicas que se puede sentar de piernas cruzadas sin dolor. Perfecto. Son las únicas que realmente saben que el hijo es suyo. Perfecto. En caso de secuestro, ellas son las primeras en ser liberadas, perfectas. Pueden excitarse sin que nadie lo note, perfecto. En caso de una huelga sexual, consiguen el éxito absoluto, perfecto. Porque si un o una mujer hace trabajos de hombre es pionera y si nosotros los hombres hacemos trabajos de mujer somos maricones, no tenemos perdón. Son perfectos.",1682,"Sernaf, Servicio Nacional del Varón. Institución en que vamos a canalizar las quejas de los hombres hacia las mujeres y las quejas de las mujeres hacia los hombres. Y antes de referirme a este punto, quiero decirle a los hombres presentes en esta quinta Vergara que de una vez por todas sumamos que la mujer es lo más perfecto que ha creado Dios y la naturaleza. Son tan perfectas por que son las únicas que se puede sentar de piernas cruzadas sin dolor. Perfecto. Son las únicas que realmente saben que el hijo es suyo. Perfecto. En caso de secuestro, ellas son las primeras en ser liberadas, perfectas. Pueden excitarse sin que nadie lo note, perfecto. En caso de una huelga sexual, consiguen el éxito absoluto, perfecto. Porque si un o una mujer hace trabajos de hombre es pionera y si nosotros los hombres hacemos trabajos de mujer somos maricones, no tenemos perdón. Son perfectos.",2000,15,15,15_hombres_mujeres_mujer_hombre,15_hombres_mujeres_mujer_hombre,False,False,1.0
132,44,Palta Meléndez,2007,2007-02-25,XLVIII,Festival Internacional de la Canción de Viña del Mar 2007,https://www.youtube.com/watch?v=ithOGNR4EXY,2842.0,2932.0,90.0,"Y me han llegado las quejas a la oficina de las mujeres diciendo que los hombres son raros porque los hombres son tan raros porque se rascan y se acomodan las bolas en la calle. Cuando están entre ellos hacen competencia de pedo y chancho. A los 20 les sale guata. No pueden evitar de mirarte el poto. No toleran que una mujer sea más inteligente que ellos, les queda la crema a los hombres. Mean la tapa del baño y no la bajan nunca. Dibujan en la tierra cuando mean. Son muy raros los hombres. Mean con la puerta abierta. Le tienen fobia al compromiso. Creen que una es su mamá. Dicen que no mienten, sino que omiten. Con Copete todas son Claudia Chifer. Hacen preguntas huevona porque dice una cosa y hacen otra en la casa. Son tan raros los hombres. Dibujan un pene en cualquier lado y les da risa. Oh, de cabrochico que andan dibujando el Walt Disney. No sé qué le encuentran. Se comen de a dos completo. A la primera",1683,"Y me han llegado las quejas a la oficina de las mujeres diciendo que los hombres son raros porque los hombres son tan raros porque se rascan y se acomodan las bolas en la calle. Cuando están entre ellos hacen competencia de pedo y chancho. A los 20 les sale guata. No pueden evitar de mirarte el poto. No toleran que una mujer sea más inteligente que ellos, les queda la crema a los hombres. Mean la tapa del baño y no la bajan nunca. Dibujan en la tierra cuando mean. Son muy raros los hombres. Mean con la puerta abierta. Le tienen fobia al compromiso. Creen que una es su mamá. Dicen que no mienten, sino que omiten. Con Copete todas son Claudia Chifer. Hacen preguntas huevona porque dice una cosa y hacen otra en la casa. Son tan raros los hombres. Dibujan un pene en cualquier lado y les da risa. Oh, de cabrochico que andan dibujando el Walt Disney. No sé qué le encuentran. Se comen de a dos completo. A la primera",2000,15,15,15_hombres_mujeres_mujer_hombre,15_hombres_mujeres_mujer_hombre,False,False,0.4164467481687006
132,45,Palta Meléndez,2007,2007-02-25,XLVIII,Festival Internacional de la Canción de Viña del Mar 2007,https://www.youtube.com/watch?v=ithOGNR4EXY,2932.0,3019.0,87.0,"quieren agarrarte. Son tan raros los hombres que nunca le achuntan a los regalos. La ropa interior bonita les da lo mismo. Distinguen solo colores primarios. Juegan Play Station y ven bonita hasta los 40 años. Uh, que les cuesta madurar. Alardean cada vez que se acuestan con alguien. De cada cinco en camadas una es verdad. Son tarreros. Les sirven todas las micro. Así son los desgraciados. Si se agarran una mina fea, fue culpa el copete. Desgraciado. Así son los hombres. Se le mueren las plantas cuando uno se la encarga en vacaciones. Pasean el perro la guagua para puro pinche Son capaces de cambiar sexo por fútbol. Juega Chile y sonamos todas. Necesitan tres picolas para engullirse una mujer. Le ponen nombre al pene. Como Cíclope, por ejemplo. Que te mira con un solo ojo y Ya.",1684,"quieren agarrarte. Son tan raros los hombres que nunca le achuntan a los regalos. La ropa interior bonita les da lo mismo. Distinguen solo colores primarios. Juegan Play Station y ven bonita hasta los 40 años. Uh, que les cuesta madurar. Alardean cada vez que se acuestan con alguien. De cada cinco en camadas una es verdad. Son tarreros. Les sirven todas las micro. Así son los desgraciados. Si se agarran una mina fea, fue culpa el copete. Desgraciado. Así son los hombres. Se le mueren las plantas cuando uno se la encarga en vacaciones. Pasean el perro la guagua para puro pinche Son capaces de cambiar sexo por fútbol. Juega Chile y sonamos todas. Necesitan tres picolas para engullirse una mujer. Le ponen nombre al pene. Como Cíclope, por ejemplo. Que te mira con un solo ojo y Ya.",2000,15,15,15_hombres_mujeres_mujer_hombre,15_hombres_mujeres_mujer_hombre,False,False,0.10424646895718973
132,46,Palta Meléndez,2007,2007-02-25,XLVIII,Festival Internacional de la Canción de Viña del Mar 2007,https://www.youtube.com/watch?v=ithOGNR4EXY,3022.0,3112.0,90.0,"Cuando están solos te tratan de mi amor y con los amigos te tratan de tú. No saben sacar los sostenes, siempre se enredan y es una que termina sacándoselo. En la primera cita pagan todo y dejan harta propina, pero la segunda se cagan. Pueden amar a una y tirar con oja, así son. En vez de arreglarlo, enchúfanse en corto circuito. Van al baño con el diario. Te avisan cuando van a hacer caca. Uh. Que es típico de ellos. Nunca andan con condones. Para tirar en invierno no se sacan los calcetines. Y más encima te preguntan, ""¿Te gustó?"" Así son los hombres. A medida que envejecen ocultan la calvicie peinándose hacia adelante o hacia al lado. Le salen pelos en la oreja y en la nariz cada 4 días. Y después de los 50 se le van cayendo las bolas 1 cm por año. Y me han llegado cartas. Gracias. Gracias. Viva el humor. Viva la alegría. La alegría es una emoción sanadora que hace muy bien al cuerpo.",1685,"Cuando están solos te tratan de mi amor y con los amigos te tratan de tú. No saben sacar los sostenes, siempre se enredan y es una que termina sacándoselo. En la primera cita pagan todo y dejan harta propina, pero la segunda se cagan. Pueden amar a una y tirar con oja, así son. En vez de arreglarlo, enchúfanse en corto circuito. Van al baño con el diario. Te avisan cuando van a hacer caca. Uh. Que es típico de ellos. Nunca andan con condones. Para tirar en invierno no se sacan los calcetines. Y más encima te preguntan, ""¿Te gustó?"" Así son los hombres. A medida que envejecen ocultan la calvicie peinándose hacia adelante o hacia al lado. Le salen pelos en la oreja y en la nariz cada 4 días. Y después de los 50 se le van cayendo las bolas 1 cm por año. Y me han llegado cartas. Gracias. Gracias. Viva el humor. Viva la alegría. La alegría es una emoción sanadora que hace muy bien al cuerpo.",2000,-1,27,-1____,27_soltera_bebé_arturo vidal_tinder,True,False,0.20870425090671202
132,47,Palta Meléndez,2007,2007-02-25,XLVIII,Festival Internacional de la Canción de Viña del Mar 2007,https://www.youtube.com/watch?v=ithOGNR4EXY,3114.0,3180.0,66.0,"Y me han llegado cartas de los hombres diciendo que las mujeres son raras porque Siempre van juntas al baño. Hacen pipí sentadas. Tienen la sonrisa vertical. ¿Le han llegado las cartas de quejas? Tienen el closet lleno y nunca encuentran encuentran que Les fascina reventar puntos negros y espinillas. Compran carteras chicas para meter cosas que no usan. Siempre esperan un gesto espontáneo de los hombres y reclaman si no sucede, ya que todos los días te preguntan, ""Me querís.""",1686,"Y me han llegado cartas de los hombres diciendo que las mujeres son raras porque Siempre van juntas al baño. Hacen pipí sentadas. Tienen la sonrisa vertical. ¿Le han llegado las cartas de quejas? Tienen el closet lleno y nunca encuentran encuentran que Les fascina reventar puntos negros y espinillas. Compran carteras chicas para meter cosas que no usan. Siempre esperan un gesto espontáneo de los hombres y reclaman si no sucede, ya que todos los días te preguntan, ""Me querís.""",2000,15,15,15_hombres_mujeres_mujer_hombre,15_hombres_mujeres_mujer_hombre,False,False,0.5544664345772328
132,48,Palta Meléndez,2007,2007-02-25,XLVIII,Festival Internacional de la Canción de Viña del Mar 2007,https://www.youtube.com/watch?v=ithOGNR4EXY,3185.0,3270.0,85.0,"Se compran ropa de talla chica y después se quejan. Comen como chanchas y toman bebidas light. Son las quejas del los hombres de mi patria. Compran todo lo que diga liquidación. Siempre te sacan algo del plato. Siempre preguntan cómo se ven y se enojan cuando uno les dice la verdad. Les duele la cabeza más de la cuenta. ¿Creen que lo que a ella les da asco a uno no? Porque siempre dicen, ""Tengo que lavar cuando es la lavadora la que hace la pega."" Siempre andan pensando que las van a saltar. Llenan el baño de hueá. Son fanáticas de las cremas y creen que si no se las echan se van a secar. Se echan parte en la cara, limón en las manos.",1687,"Se compran ropa de talla chica y después se quejan. Comen como chanchas y toman bebidas light. Son las quejas del los hombres de mi patria. Compran todo lo que diga liquidación. Siempre te sacan algo del plato. Siempre preguntan cómo se ven y se enojan cuando uno les dice la verdad. Les duele la cabeza más de la cuenta. ¿Creen que lo que a ella les da asco a uno no? Porque siempre dicen, ""Tengo que lavar cuando es la lavadora la que hace la pega."" Siempre andan pensando que las van a saltar. Llenan el baño de hueá. Son fanáticas de las cremas y creen que si no se las echan se van a secar. Se echan parte en la cara, limón en las manos.",2000,-1,15,-1____,15_hombres_mujeres_mujer_hombre,True,False,0.15610550756347297
132,49,Palta Meléndez,2007,2007-02-25,XLVIII,Festival Internacional de la Canción de Viña del Mar 2007,https://www.youtube.com/watch?v=ithOGNR4EXY,3275.0,3364.0,89.0,"Tienen las camas llenas de cojines. Cuando las invitas a comer inconscientemente terminan pidiéndolo más caro. Solo ven fútbol cuando Chile está perdiendo para decirte, ""Hoy los huevones malos."" Usan zapatos con tacos y después se quejan que le cagan las patas. Les encanta comprar zapatos. A todos le pegan una foto a un monito, sobre todo al frijider que lo llenan de huevadas. Siempre pierden un aro. Toman té, aunque hagan 40 grados de calor. Se les culetea el calzón. Aquí me van a retar. Aquí me van a retar porque en la piscina o en la playa se pasan el día preocupados que no se le salgan los pelos. Se sacan los pelos que les duele más que la chucha.",1688,"Tienen las camas llenas de cojines. Cuando las invitas a comer inconscientemente terminan pidiéndolo más caro. Solo ven fútbol cuando Chile está perdiendo para decirte, ""Hoy los huevones malos."" Usan zapatos con tacos y después se quejan que le cagan las patas. Les encanta comprar zapatos. A todos le pegan una foto a un monito, sobre todo al frijider que lo llenan de huevadas. Siempre pierden un aro. Toman té, aunque hagan 40 grados de calor. Se les culetea el calzón. Aquí me van a retar. Aquí me van a retar porque en la piscina o en la playa se pasan el día preocupados que no se le salgan los pelos. Se sacan los pelos que les duele más que la chucha.",2000,-1,4,-1____,4_chileno_chile_argentino_chilenos,True,False,0.028893600258299307
132,50,Palta Meléndez,2007,2007-02-25,XLVIII,Festival Internacional de la Canción de Viña del Mar 2007,https://www.youtube.com/watch?v=ithOGNR4EXY,3365.0,3384.0,19.0,"Y por último, siempre aseguran es primera vez que hago esto. Todas estas medidas serán para que las mujeres de mi país sean todas felices. Viva el humor. Muchas gracias, amigo de la quinta Vergara. Gracias. Felicidades. Un beso para ti.",1689,"Y por último, siempre aseguran es primera vez que hago esto. Todas estas medidas serán para que las mujeres de mi país sean todas felices. Viva el humor. Muchas gracias, amigo de la quinta Vergara. Gracias. Felicidades. Un beso para ti.",2000,-1,17,-1____,17_natalia_chiqui_alison_javiera,True,False,0.03585066573481636
132,51,Palta Meléndez,2007,2007-02-25,XLVIII,Festival Internacional de la Canción de Viña del Mar 2007,https://www.youtube.com/watch?v=ithOGNR4EXY,3396.0,3466.0,70.0,"De Juan Carlos Falcao Meléndez venciendo los miedos sobre este escenario con un público que recoge a través de sus aplausos sus buenos momentos de humor. Es así. Volvemos a aplaudir a Falcao Meléndez y nosotros continuamos vamos con esta noche que es larga. Continúa Línea 2007. Señoras y señores, hay antorcha de plata para Juan Carlos Falza Meléndez. Pero qué cantidad de figuras.",1690,"De Juan Carlos Falcao Meléndez venciendo los miedos sobre este escenario con un público que recoge a través de sus aplausos sus buenos momentos de humor. Es así. Volvemos a aplaudir a Falcao Meléndez y nosotros continuamos vamos con esta noche que es larga. Continúa Línea 2007. Señoras y señores, hay antorcha de plata para Juan Carlos Falza Meléndez. Pero qué cantidad de figuras.",2000,6,6,6_quinta_vergara_público_quinta vergara,6_quinta_vergara_público_quinta vergara,False,False,0.2405847316531558
132,52,Palta Meléndez,2007,2007-02-25,XLVIII,Festival Internacional de la Canción de Viña del Mar 2007,https://www.youtube.com/watch?v=ithOGNR4EXY,3467.0,3521.0,54.0,"Muchas, gracias. Muchas felicitaciones, falta. A ver. ¿Dónde está la antorcha? Por ahí viene la antorcha. ¿Quién recibe la antorcha? Insulza, el Chicho o tú mismo? Eh, bueno, muchas gracias. Yo mismo, bueno, y y el y el humor y el humor político que yo creo que queda demostrado que se puede hacer humor con altura y mira sin tanto enjuiciamiento y tanta polémica que se ha creado. Así que muchas gracias a todos ustedes y al y al pueblo de Chile que que se puede hacer humor con altura. Agradecemos la valentía de un humorista que venció los miedos. Gracias por el aplauso a Juan Carlos Falta Meléndez. Muchas gracias, Falta. Y nosotros comenzamos a despedir junto a ti este bloque Así es. porque volvemos dentro de los próximos minutos, ¿cierto? Nos queda la gran banda nacional Lucibel. Vamos y volvemos en Viña 2007.",1691,"Muchas, gracias. Muchas felicitaciones, falta. A ver. ¿Dónde está la antorcha? Por ahí viene la antorcha. ¿Quién recibe la antorcha? Insulza, el Chicho o tú mismo? Eh, bueno, muchas gracias. Yo mismo, bueno, y y el y el humor y el humor político que yo creo que queda demostrado que se puede hacer humor con altura y mira sin tanto enjuiciamiento y tanta polémica que se ha creado. Así que muchas gracias a todos ustedes y al y al pueblo de Chile que que se puede hacer humor con altura. Agradecemos la valentía de un humorista que venció los miedos. Gracias por el aplauso a Juan Carlos Falta Meléndez. Muchas gracias, Falta. Y nosotros comenzamos a despedir junto a ti este bloque Así es. porque volvemos dentro de los próximos minutos, ¿cierto? Nos queda la gran banda nacional Lucibel. Vamos y volvemos en Viña 2007.",2000,-1,6,-1____,6_quinta_vergara_público_quinta vergara,True,False,0.05115476686526785
